0,0
0.1,0.8571428571428572
0.2,1.7142857142857144
0.30000000000000004,2.5714285714285716
0.4,3.428571428571429
0.5,4.2857142857142865
0.6,5.142857142857144
0.7,6.000000000000002
0.7999999999999999,6.857142857142859
0.8999999999999999,7.714285714285717
0.9999999999999999,8.571428571428575
1.0999999999999999,9.428571428571432
1.2,10.28571428571429
1.3,11.142857142857148
1.4000000000000001,12.000000000000005
1.5000000000000002,12.857142857142863
1.6000000000000003,13.71428571428572
1.7000000000000004,14.571428571428578
1.8000000000000005,15.428571428571436
1.9000000000000006,16.285714285714292
2.0000000000000004,16.888121033749712
2.1000000000000005,16.571116487367757
2.2000000000000006,16.265184023196284
2.3000000000000007,15.970037800141574
2.400000000000001,15.685394094430587
2.500000000000001,15.410971516329317
2.600000000000001,15.146491223243487
2.700000000000001,14.891677128376998
2.800000000000001,14.646256104141287
2.9000000000000012,14.409958179533616
3.0000000000000013,14.182516730734044
3.1000000000000014,13.963668664209315
3.2000000000000015,12.896011734513596
3.3000000000000016,11.869982664848887
3.4000000000000017,10.885615773531246
3.5000000000000018,9.942948443133895
3.600000000000002,9.042021553389787
3.700000000000002,8.182880000186834
3.800000000000002,7.365573323291995
3.900000000000002,6.590156473012543
4.000000000000002,5.856690756717217
4.100000000000001,5.165245021586848
4.200000000000001,4.515897152703446
4.300000000000001,3.9087359998561877
4.4,3.3438638994793157
4.5,2.8214000427483947
4.6,2.341485080659689
4.699999999999999,1.90428759754991
4.799999999999999,1.510013519300294
4.899999999999999,1.158920355398176
4.999999999999998,1.7084827461622165
5.099999999999998,2.1921714839295494
5.1999999999999975,2.626286240116536
5.299999999999997,3.020405649171825
5.399999999999997,3.3809966696822857
5.4999999999999964,3.7127827641035336
5.599999999999996,4.019394689078399
5.699999999999996,4.30372531505849
5.799999999999995,4.568141831032863
5.899999999999995,4.814621493585467
5.999999999999995,5.044843043061264
6.099999999999994,5.260250813207507
6.199999999999994,5.4621011939327015
6.299999999999994,5.651497233973741
6.399999999999993,5.829415008410248
6.499999999999993,5.996724108093057
6.5999999999999925,6.154203832993089
6.699999999999992,6.302556180629235
6.799999999999992,6.4424164002489315
6.8999999999999915,6.574361668539299
6.999999999999991,6.69891829513528
7.099999999999991,6.816567762806488
7.19999999999999,6.927751833387038
7.29999999999999,7.032876896917839
7.39999999999999,7.132317701966078
7.499999999999989,7.226420575564805
7.599999999999989,7.315506218875531
7.699999999999989,7.399872147576101
7.799999999999988,7.479794832746757
7.899999999999988,7.555531587692584
7.999999999999988,7.627322237993676
8.099999999999987,7.695390605598124
8.199999999999987,7.759945832584291
8.299999999999986,7.821183566031335
8.399999999999986,7.8792870220343065
8.499999999999986,7.934427944117444
8.599999999999985,7.986767469009854
8.699999999999985,8.036456910853502
8.799999999999985,8.083638473337668
8.899999999999984,8.128445897936592
